timestamp,blockReward
1686642827,0.037975840393651722
1686642839,0.019676397574666565
1686642851,0.019476228366958345
1686642863,0.066598523000324239
1686642875,0.012659841214822016
1686642887,0.016607613646642218
1686642899,0.013951936652002698
1686642911,0.037591001917614084
1686642923,0.022168970400792945
1686642935,0.032697891231212674
1686642947,0.023189747630478563
1686642959,0.020737237811914071
1686642971,0.040008689359897064
1686642983,0.020182185066470478
1686642995,0.028532603784708178
1686643007,0.057013790984309269
1686643019,0.0157509826184531
1686643031,0.013996808679727677
1686643043,0.021147791386439507
1686643055,0.036058965941657902
1686643067,0.023127526135760779
1686643079,0.005701133690819715
1686643091,0.056747944954093643
1686643103,0.139506386093320678
1686643115,0.032122969611597691
1686643127,0.044103648999565607
1686643139,0.022082643876557654
1686643151,0.032282364779141892
1686643163,0.028402175728492535
1686643175,0.008439433552256623
1686643187,0.049475124125327809
1686643199,0.014611511378426266
1686643211,0.05612746061576745
1686643223,0.030876361356357808
1686643235,0.017832268123243968
1686643247,0.069119370411847239
1686643259,0.014498699073607189
1686643271,0.021824668809900455
1686643283,0.017989697942119622
1686643295,0.038827631525642471
1686643307,0.007473399242201647
1686643319,0.026477917988171887
1686643331,0.038860909887232708
1686643343,0.014658201340355435
1686643355,0.013728879353277414
1686643367,0.027008458644583667
1686643379,0.008584543597378106
1686643391,0.033975586485095351
1686643403,0.01833221428260285
1686643415,0.034009795383346244
1686643427,0.029506811202423431
1686643439,0.009515041762292779
1686643451,0.027199540832524465
1686643463,0.012092582763532569
1686643475,0.019524931703040928
1686643487,0.02232850607119351
1686643499,0.012081575662400305
1686643511,0.048407299366685336
1686643523,0.013615558510538125
1686643535,0.034651131752534881
1686643547,0.02623200290101265
1686643559,0.021314529866121618
1686643571,0.022745458586895709
1686643583,0.023286650642270943
1686643595,0.035469719837820554
1686643607,0.044377677867401239
1686643619,0.017062817094172319
1686643631,0.054002984304850594
1686643643,0.00793942359150087
1686643655,0.091324973791663052
1686643667,0.016993093984280617
1686643679,0.031948839629009575
1686643691,0.015657999226248738
1686643703,0.007282663667434019
1686643715,0.011365470089083241
1686643727,0.025135048196287725
1686643739,0.015508193570943982
1686643751,0.015336543581457397
1686643763,0.015783844298700788
1686643775,0.004972931761709409
1686643787,0.008090137963139599
1686643799,0.039956837617992247
1686643811,0.027379524062061595
1686643823,0.009582172483601622
1686643835,0.020344924176845759
1686643847,0.008997819330922086
1686643859,0.009314716739751622
1686643871,0.031239433844600077
1686643883,0.021556839142901268
1686643895,0.023690990137256854
1686643907,0.053818317131748395
1686643919,0.014764944596271624
1686643931,0.01067967141875079
1686643943,0.013762502056044764
1686643955,0.025747528474338561
1686643967,0.081362871509106636
1686643979,0.049069564809375395
1686643991,0.023162772364451164
1686644003,0.034716088824629158
1686644015,0.017424929106658868
1686644039,0.035259099027859574
1686644051,0.014988265036815941
1686644063,0.068116002906565627
1686644075,0.008694292355255637
1686644087,0.020731328593129684
1686644099,0.014616235944297344
1686644111,0.025111361889433938
1686644135,0.019056405956352622
1686644147,0.0550368306915722
1686644159,0.026892859839651577
1686644171,0.038370825002874216
1686644183,0.029742616346888128
1686644195,0.019878485700383743
1686644207,0.017457186833623547
1686644219,0.012652392754322514
1686644231,0.019889861010884461
1686644243,0.026472480668616072
1686644267,0.019016256913961076
1686644279,0.010910641510668186
1686644291,0.042182904030497597
1686644303,0.070612813141467046
1686644315,0.038813951641428746
1686644327,0.091409660742250396
1686644339,0.025145476541700481
1686644351,0.048250508090907099
1686644363,0.224726545283918933
1686644375,0.085419486884347851
1686644387,0.008620273612131229
1686644399,0.031918263644224932
1686644411,0.117939377267137146
1686644423,0.013393998394343284
1686644435,0.022202621428209246
1686644447,0.15422554670549736
1686644459,0.044076446448374716
1686644471,0.208533920134516923
1686644483,0.009784111379010636
1686644495,0.012151761144218027
1686644507,0.056281513417129553
1686644519,0.067439111549103496
1686644531,0.007209481897993371
1686644543,0.141720821957933311
1686644555,0.043586121175726406
1686644567,0.027386453166003981
1686644579,0.066074652036343145
1686644591,0.029701507152607709
1686644603,0.041579219090269364
1686644615,0.006765636727393172
1686644627,0.014808197740488218
1686644639,0.025508078978731913
1686644651,0.030467314174001128
1686644663,0.03893634503411695
1686644675,0.021363044380729064
1686644687,0.01624675970593991
1686644699,0.033365320373739849
1686644711,0.019605083017552727
1686644723,0.052456402568458658
1686644735,0.019499856976684982
1686644747,0.012968502212716393
1686644759,0.0289553522766007
1686644771,0.146366074916395161
1686644783,0.028306669581930998
1686644795,0.032606998142305059
1686644807,0.01341218103982953
1686644819,0.016552821509453775
1686644831,0.05177134964171963
1686644843,0.036272853823661358
1686644855,0.029898066882618315
1686644867,0.024585839999515854
1686644879,0.008627491234000889
1686644891,0.069834849863659114
1686644903,0.120678936602054646
1686644915,0.092398369531979333
1686644927,0.056348836968702496
1686644939,0.006422091747945704
1686644951,0.041809483411147918
1686644963,0.011395891311418411
1686644975,0.104501882628415521
1686644987,0.030646438936631831
1686644999,0.008009903462245257
1686645011,0.049623302879405495
1686645023,0.107803365928239117
1686645035,0.017364271284826427
1686645047,0.031317938671725006
1686645059,0.050198969711664485
1686645071,0.032267800111612047
1686645083,0.016801989648711966
